2.8	0.993354	0.992458	0.99186	0.991524	0.9914	0.991446	0.99162	0.991867	0.992131
2.81	0.993424	0.992548	0.991964	0.991635	0.991514	0.991558	0.991728	0.991969	0.992227
2.82	0.993493	0.992637	0.992066	0.991744	0.991625	0.991668	0.991834	0.99207	0.992322
2.83	0.99356	0.992724	0.992166	0.991851	0.991734	0.991776	0.991938	0.992168	0.992414
2.84	0.993626	0.992809	0.992263	0.991955	0.99184	0.991881	0.992039	0.992264	0.992505
2.85	0.993691	0.992892	0.992358	0.992057	0.991944	0.991984	0.992138	0.992358	0.992594
2.86	0.993754	0.992974	0.992452	0.992156	0.992046	0.992085	0.992236	0.992451	0.992681
2.87	0.993817	0.993054	0.992543	0.992254	0.992146	0.992184	0.992331	0.992541	0.992766
2.88	0.993878	0.993132	0.992633	0.99235	0.992244	0.99228	0.992424	0.99263	0.99285
2.89	0.993938	0.993209	0.99272	0.992443	0.99234	0.992375	0.992516	0.992717	0.992932
2.9	0.993997	0.993284	0.992806	0.992535	0.992433	0.992468	0.992606	0.992802	0.993013
2.91	0.994055	0.993358	0.99289	0.992625	0.992525	0.992559	0.992693	0.992886	0.993092
2.92	0.994112	0.99343	0.992973	0.992713	0.992615	0.992648	0.992779	0.992968	0.993169
2.93	0.994168	0.993501	0.993053	0.992799	0.992703	0.992735	0.992864	0.993048	0.993246
2.94	0.994223	0.993571	0.993133	0.992884	0.99279	0.992821	0.992947	0.993127	0.99332
2.95	0.994278	0.993639	0.99321	0.992966	0.992874	0.992905	0.993028	0.993204	0.993393
2.96	0.994331	0.993706	0.993286	0.993048	0.992957	0.992987	0.993108	0.99328	0.993465
2.97	0.994383	0.993772	0.993361	0.993127	0.993039	0.993068	0.993186	0.993355	0.993536
2.98	0.994435	0.993837	0.993434	0.993205	0.993119	0.993147	0.993262	0.993428	0.993605
2.99	0.994486	0.9939	0.993506	0.993282	0.993197	0.993225	0.993338	0.9935	0.993673
3	0.994536	0.993963	0.993577	0.993357	0.993274	0.993301	0.993411	0.99357	0.99374
